frequency,wavelength,amplitude,channel1_intensity
91,0.0,93.0,0.0
91,0.0,94.0,0.0
91,0.0,95.0,0.0
91,0.0,96.0,0.0
91,0.0,97.0,0.0
91,0.0,98.0,0.0
91,0.0,99.0,0.0
91,0.0,100.0,0.0
92,563.52,1.0,21.23099481591117
92,563.52,2.0,20.177606167676508
92,563.52,3.0,47.734192527215626
92,563.52,4.0,60.354713722507874
92,563.52,5.0,94.9899490134978
92,563.52,6.0,91.07838510209972
92,563.52,7.0,127.19640203853777
92,563.52,8.0,158.4916128520633
92,563.52,9.0,201.34371788173752
92,563.52,10.0,227.2682333732705
92,563.52,11.0,269.637619628539
92,563.52,12.0,300.59482490766726
92,563.52,13.0,325.28352152725466
92,563.52,14.0,363.31458746133546
92,563.52,15.0,413.920970671111
92,563.52,16.0,442.6911627623196
92,563.52,17.0,469.8836427578704
92,563.52,18.0,499.3604135173589
92,563.52,19.0,505.97730515854334
92,563.52,20.0,539.3420001738393
92,563.52,21.0,539.42222693435
92,563.52,22.0,570.220163298201
92,563.52,23.0,611.4452846372675
92,563.52,24.0,586.8852540587951
92,563.52,25.0,603.7822769142849
92,563.52,26.0,597.504109082647
92,563.52,27.0,604.4324618524511
92,563.52,28.0,606.3402273161288
92,563.52,29.0,628.7496118315329
92,563.52,30.0,634.1625533131069
92,563.52,31.0,629.8888453631239
92,563.52,32.0,626.7930842354283
92,563.52,33.0,639.7634809378467
92,563.52,34.0,648.6225796484213
92,563.52,35.0,662.2684852003174
92,563.52,36.0,697.9428732736546
92,563.52,37.0,694.1898692527461
92,563.52,38.0,696.1351717841198
92,563.52,39.0,707.3909031603013
92,563.52,40.0,753.0881342594209
92,563.52,41.0,771.1727490185459
92,563.52,42.0,793.8299183621697
92,563.52,43.0,820.7111532239878
92,563.52,44.0,847.7489676379995
92,563.52,45.0,877.7585787249658
92,563.52,46.0,907.4407833684918
92,563.52,47.0,952.2481987594814
92,563.52,48.0,1004.6232753076127
92,563.52,49.0,1011.7737500480368
92,563.52,50.0,1076.2150561900387
92,563.52,51.0,1108.0084148472865
92,563.52,52.0,1154.1266918752628
92,563.52,53.0,341.9547218210762
92,0.0,54.0,0.0
92,0.0,55.0,0.0
92,0.0,56.0,0.0
92,0.0,57.0,0.0
92,0.0,58.0,0.0
92,0.0,59.0,0.0
92,0.0,60.0,0.0
92,0.0,61.0,0.0
92,0.0,62.0,0.0
92,0.0,63.0,0.0
92,0.0,64.0,0.0
92,0.0,65.0,0.0
92,0.0,66.0,0.0
92,0.0,67.0,0.0
92,0.0,68.0,0.0
92,0.0,69.0,0.0
92,0.0,70.0,0.0
92,0.0,71.0,0.0
92,0.0,72.0,0.0
92,0.0,73.0,0.0
92,0.0,74.0,0.0
92,0.0,75.0,0.0
92,0.0,76.0,0.0
92,0.0,77.0,0.0
92,0.0,78.0,0.0
92,0.0,79.0,0.0
92,0.0,80.0,0.0
92,0.0,81.0,0.0
92,0.0,82.0,0.0
92,0.0,83.0,0.0
92,0.0,84.0,0.0
92,0.0,85.0,0.0
92,0.0,86.0,0.0
92,0.0,87.0,0.0
92,0.0,88.0,0.0
92,0.0,89.0,0.0
92,0.0,90.0,0.0
92,0.0,91.0,0.0
92,0.0,92.0,0.0
92,0.0,93.0,0.0
92,0.0,94.0,0.0
92,0.0,95.0,0.0
92,0.0,96.0,0.0
92,0.0,97.0,0.0
92,0.0,98.0,0.0
92,0.0,99.0,0.0
92,0.0,100.0,0.0
93,558.68,1.0,19.79156193381866
93,558.68,2.0,34.82519898588078
93,558.68,3.0,55.16980199719724
93,558.68,4.0,73.13513809914383
93,558.68,5.0,72.66722808985259
93,558.68,6.0,78.4339304005736
93,558.68,7.0,105.97956000147006
93,558.68,8.0,134.38838332519506
93,558.68,9.0,142.56645791974154
93,558.68,10.0,177.72709795011673
93,558.68,11.0,217.25191550122514
93,558.68,12.0,258.09984902264347
93,558.68,13.0,264.4751419802732
93,558.68,14.0,299.3128798104723
93,558.68,15.0,318.4745755574036
93,558.68,16.0,353.2319106229572
93,558.68,17.0,392.11968533593245
93,558.68,18.0,419.56993390394683
93,558.68,19.0,439.12056128309746
93,558.68,20.0,469.19154758329665
93,558.68,21.0,486.3702068334656
93,558.68,22.0,507.8179336899499
93,558.68,23.0,513.2689860750322
93,558.68,24.0,520.5716448760414
93,558.68,25.0,536.4357063746427
93,558.68,26.0,559.7610070726745
93,558.68,27.0,575.2610820958369
93,558.68,28.0,574.0777935716675
93,558.68,29.0,572.8096527832035
93,558.68,30.0,569.5328159518256
93,558.68,31.0,588.8861971833761
93,558.68,32.0,606.0870951118072
93,558.68,33.0,584.7729563521141
93,558.68,34.0,586.8017121126793
93,558.68,35.0,601.743953134672
93,558.68,36.0,612.3758088481303
93,558.68,37.0,607.7474273598373
93,558.68,38.0,633.5075773307823
93,558.68,39.0,628.2771486109501
93,558.68,40.0,642.5841454160876
93,558.68,41.0,659.3659089869657
93,558.68,42.0,665.1283374503806
93,558.68,43.0,683.1357975163181
93,558.68,44.0,713.0721842789527
93,558.68,45.0,735.4001901961499
93,558.68,46.0,767.8216105918583
93,558.68,47.0,799.8044439152416
93,558.68,48.0,819.7931555014577
93,558.68,49.0,843.3780046145912
93,558.68,50.0,900.891026140845
93,558.68,51.0,906.6811277356554
93,558.68,52.0,931.4510141370573
93,558.68,53.0,956.7518839320768
93,558.68,54.0,996.8852932376512
93,558.68,55.0,1044.0704084384547
93,558.68,56.0,1070.8283332065382
93,558.68,57.0,1122.9275540626518
93,558.68,58.0,318.90611375474737
93,0.0,59.0,0.0
93,0.0,60.0,0.0
93,0.0,61.0,0.0
93,0.0,62.0,0.0
93,0.0,63.0,0.0
93,0.0,64.0,0.0
93,0.0,65.0,0.0
93,0.0,66.0,0.0
93,0.0,67.0,0.0
93,0.0,68.0,0.0
93,0.0,69.0,0.0
93,0.0,70.0,0.0
93,0.0,71.0,0.0
93,0.0,72.0,0.0
93,0.0,73.0,0.0
93,0.0,74.0,0.0
93,0.0,75.0,0.0
93,0.0,76.0,0.0
93,0.0,77.0,0.0
93,0.0,78.0,0.0
93,0.0,79.0,0.0
93,0.0,80.0,0.0
93,0.0,81.0,0.0
93,0.0,82.0,0.0
93,0.0,83.0,0.0
93,0.0,84.0,0.0
93,0.0,85.0,0.0
93,0.0,86.0,0.0
93,0.0,87.0,0.0
93,0.0,88.0,0.0
93,0.0,89.0,0.0
93,0.0,90.0,0.0
93,0.0,91.0,0.0
93,0.0,92.0,0.0
93,0.0,93.0,0.0
93,0.0,94.0,0.0
93,0.0,95.0,0.0
93,0.0,96.0,0.0
93,0.0,97.0,0.0
93,0.0,98.0,0.0
93,0.0,99.0,0.0
93,0.0,100.0,0.0
94,554.19,1.0,19.698549234888763
94,554.19,2.0,10.120125141464527
94,554.19,3.0,34.78327348751438
94,554.19,4.0,22.55741770213952
94,554.19,5.0,40.7282482863305
94,554.19,6.0,52.2428359874484
94,554.19,7.0,86.78931243354802
94,554.19,8.0,102.60097569955165
94,554.19,9.0,136.09901026610078
94,554.19,10.0,152.76021150666764
94,554.19,11.0,176.31548165995753
94,554.19,12.0,188.312140838578
94,554.19,13.0,221.48262673874487
94,554.19,14.0,252.89244465854563
94,554.19,15.0,275.6815458423121
94,554.19,16.0,297.9902949398788
94,554.19,17.0,332.36787419245115
94,554.19,18.0,355.9885652329346
94,554.19,19.0,378.83240509604275
94,554.19,20.0,424.8128522501524
94,554.19,21.0,422.87859561751344
94,554.19,22.0,459.73301600222027
94,554.19,23.0,470.81632451375395
94,554.19,24.0,475.8382153088483
94,554.19,25.0,474.94986852466695
94,554.19,26.0,493.78839937106136
94,554.19,27.0,517.1610630549418
94,554.19,28.0,510.39311942359507
94,554.19,29.0,525.2376723334041
94,554.19,30.0,518.0974933503103
94,554.19,31.0,540.7687586844428
94,554.19,32.0,537.4952465666437
94,554.19,33.0,549.480783470118
94,554.19,34.0,544.1353730672168
94,554.19,35.0,564.4168118758479
94,554.19,36.0,568.4001660014686
94,554.19,37.0,578.2652161317835
94,554.19,38.0,572.3881425667397
94,554.19,39.0,576.681998953589
94,554.19,40.0,580.4989204423423
94,554.19,41.0,589.7420902300155
94,554.19,42.0,605.6116715250752
94,554.19,43.0,610.3605820554823
94,554.19,44.0,606.3713253625305
94,554.19,45.0,624.5725042953818
94,554.19,46.0,641.628274890598
94,554.19,47.0,653.2971879239369
94,554.19,48.0,684.4933501739805
94,554.19,49.0,699.4842985204533
94,554.19,50.0,742.6304186769403
94,554.19,51.0,752.8441233602728
94,554.19,52.0,784.9930694033038
94,554.19,53.0,806.5956782733206
94,554.19,54.0,843.1122970982253
94,554.19,55.0,863.7156459984658
94,554.19,56.0,913.3582829869647
94,554.19,57.0,918.149540440339
94,554.19,58.0,959.7247376302207
94,554.19,59.0,996.3968759697985
94,554.19,60.0,1015.014723544903
94,554.19,61.0,1045.540183085857
94,554.19,62.0,1083.2061957294436
94,554.19,63.0,382.6200508420124
94,0.0,64.0,0.0
94,0.0,65.0,0.0
94,0.0,66.0,0.0
94,0.0,67.0,0.0
94,0.0,68.0,0.0
94,0.0,69.0,0.0
94,0.0,70.0,0.0
94,0.0,71.0,0.0
94,0.0,72.0,0.0
94,0.0,73.0,0.0
94,0.0,74.0,0.0
94,0.0,75.0,0.0
94,0.0,76.0,0.0
94,0.0,77.0,0.0
94,0.0,78.0,0.0
94,0.0,79.0,0.0
94,0.0,80.0,0.0
94,0.0,81.0,0.0
94,0.0,82.0,0.0
94,0.0,83.0,0.0
94,0.0,84.0,0.0
94,0.0,85.0,0.0
94,0.0,86.0,0.0
94,0.0,87.0,0.0
94,0.0,88.0,0.0
94,0.0,89.0,0.0
94,0.0,90.0,0.0
94,0.0,91.0,0.0
94,0.0,92.0,0.0
94,0.0,93.0,0.0
94,0.0,94.0,0.0
94,0.0,95.0,0.0
94,0.0,96.0,0.0
94,0.0,97.0,0.0
94,0.0,98.0,0.0
94,0.0,99.0,0.0
94,0.0,100.0,0.0
95,549.7,1.0,28.567268358727752
95,549.7,2.0,29.726547577788544
95,549.7,3.0,20.742870844514222
95,549.7,4.0,41.622634017975855
95,549.7,5.0,45.157720542967006
95,549.7,6.0,50.768141180676835
95,549.7,7.0,67.76269406354761
95,549.7,8.0,91.03644342308607
95,549.7,9.0,115.4802102323192
95,549.7,10.0,129.07929967143752
95,549.7,11.0,144.16035048265718
95,549.7,12.0,177.38756478414768
95,549.7,13.0,189.4956491042521
95,549.7,14.0,217.84658841200445
95,549.7,15.0,245.45192172982064
95,549.7,16.0,272.7339711359791
95,549.7,17.0,278.7285452455633
95,549.7,18.0,316.1233826113804
95,549.7,19.0,351.70511632330187
95,549.7,20.0,357.95311950556817
95,549.7,21.0,384.00557501229815
95,549.7,22.0,398.92826129219196
95,549.7,23.0,422.1276219773107
95,549.7,24.0,428.7000090154425
95,549.7,25.0,452.4704821376167
95,549.7,26.0,475.7856326669935
95,549.7,27.0,480.52157410401594
95,549.7,28.0,496.09103523276536
95,549.7,29.0,502.0681924899983
95,549.7,30.0,515.0465028071438
95,549.7,31.0,513.2686014857259
95,549.7,32.0,517.3601911453385
95,549.7,33.0,549.9254137556092
95,549.7,34.0,521.6459838928239
95,549.7,35.0,534.0366811348944
95,549.7,36.0,540.2390455219597
95,549.7,37.0,532.5279141658062
95,549.7,38.0,541.0094663296535
95,549.7,39.0,530.987992318453
95,549.7,40.0,551.4211231907411
95,549.7,41.0,547.8124862106558
95,549.7,42.0,555.3553541949312
95,549.7,43.0,574.5954800220038
95,549.7,44.0,573.7304947481514
95,549.7,45.0,576.9656751020943
95,549.7,46.0,584.7717463732458
95,549.7,47.0,586.190484523382
95,549.7,48.0,623.7624865938108
95,549.7,49.0,612.2290732366432
95,549.7,50.0,670.395394898033
95,549.7,51.0,664.4094330819811
95,549.7,52.0,677.1201729491731
95,549.7,53.0,706.6700204252278
95,549.7,54.0,714.4607707746894
95,549.7,55.0,717.9463605253109
95,549.7,56.0,755.1221824599539
95,549.7,57.0,776.4462001141851
95,549.7,58.0,792.5592805221651
95,549.7,59.0,806.7001630141252
95,549.7,60.0,846.6665135200781
95,549.7,61.0,885.8474138032517
95,549.7,62.0,904.7675757065414
95,549.7,63.0,949.5046703774085
95,549.7,64.0,974.3951475894938
95,549.7,65.0,998.3952012513722
95,549.7,66.0,1020.7046754950146
95,549.7,67.0,1045.3392342543677
95,549.7,68.0,242.57262872296917
95,0.0,69.0,0.0
95,0.0,70.0,0.0
95,0.0,71.0,0.0
95,0.0,72.0,0.0
95,0.0,73.0,0.0
95,0.0,74.0,0.0
95,0.0,75.0,0.0
95,0.0,76.0,0.0
95,0.0,77.0,0.0
95,0.0,78.0,0.0
95,0.0,79.0,0.0
95,0.0,80.0,0.0
95,0.0,81.0,0.0
95,0.0,82.0,0.0
95,0.0,83.0,0.0
95,0.0,84.0,0.0
95,0.0,85.0,0.0
95,0.0,86.0,0.0
95,0.0,87.0,0.0
95,0.0,88.0,0.0
95,0.0,89.0,0.0
95,0.0,90.0,0.0
95,0.0,91.0,0.0
95,0.0,92.0,0.0
95,0.0,93.0,0.0
95,0.0,94.0,0.0
95,0.0,95.0,0.0
95,0.0,96.0,0.0
95,0.0,97.0,0.0
95,0.0,98.0,0.0
95,0.0,99.0,0.0
95,0.0,100.0,0.0
96,545.22,1.0,12.821965134582111
96,545.22,2.0,15.287244673749832
96,545.22,3.0,25.697064711948748
96,545.22,4.0,24.797892313850333
96,545.22,5.0,38.43911648312119
96,545.22,6.0,60.33410478101759
96,545.22,7.0,66.49748297869823
96,545.22,8.0,68.14970314107809
96,545.22,9.0,100.07538209423919
96,545.22,10.0,111.06568417009822
96,545.22,11.0,125.41061688420476
96,545.22,12.0,157.24459600735878
96,545.22,13.0,148.78947957334148
96,545.22,14.0,187.53405075809317
96,545.22,15.0,210.0406508854216
96,545.22,16.0,238.09881427695547
96,545.22,17.0,243.400856574601
96,545.22,18.0,280.66030399371783
96,545.22,19.0,288.19337776552464
96,545.22,20.0,297.8199309425986
96,545.22,21.0,321.56793901648507
96,545.22,22.0,355.6190740959624
96,545.22,23.0,362.85076036287165
96,545.22,24.0,379.3869270322753
96,545.22,25.0,388.17890583773624
96,545.22,26.0,431.1445219590083
96,545.22,27.0,428.3543152032329
96,545.22,28.0,428.29899918256314
96,545.22,29.0,473.08049136271273
96,545.22,30.0,461.991570302749
96,545.22,31.0,476.72315936851817
96,545.22,32.0,478.2444578833965
96,545.22,33.0,486.5855742360372
96,545.22,34.0,493.3170937292686
96,545.22,35.0,493.4231831963907
96,545.22,36.0,501.10820767551263
96,545.22,37.0,508.27855029205546
96,545.22,38.0,517.5317458702381
96,545.22,39.0,502.3895642804199
96,545.22,40.0,513.6732341420698
96,545.22,41.0,507.69794326251025
96,545.22,42.0,508.9916978055448
96,545.22,43.0,524.6666590901931
96,545.22,44.0,540.9468230334317
96,545.22,45.0,522.1755185619769
96,545.22,46.0,538.4253686912909
96,545.22,47.0,527.2754884627903
96,545.22,48.0,552.7732823793082
96,545.22,49.0,545.5263280881218
96,545.22,50.0,572.9151557155811
96,545.22,51.0,573.7403044713582
96,545.22,52.0,596.0324227372872
96,545.22,53.0,588.0196768280186
96,545.22,54.0,606.7200260364618
96,545.22,55.0,616.647782774954
96,545.22,56.0,635.2375485356556
96,545.22,57.0,649.19872725613
96,545.22,58.0,693.6492392116687
96,545.22,59.0,699.3740740330433
96,545.22,60.0,718.2065756196774
96,545.22,61.0,737.2467174263843
96,545.22,62.0,770.2106712378204
96,545.22,63.0,809.3150200321235
96,545.22,64.0,824.5921638266692
96,545.22,65.0,849.8536450716899
96,545.22,66.0,887.9387593930793
96,545.22,67.0,903.501760671683
96,545.22,68.0,952.0874980875186
96,545.22,69.0,968.2164253877661
96,545.22,70.0,1001.637236088979
96,545.22,71.0,1027.0540922556424
96,545.22,72.0,715.5950011554606
96,0.0,73.0,0.0
96,0.0,74.0,0.0
96,0.0,75.0,0.0
96,0.0,76.0,0.0
96,0.0,77.0,0.0
96,0.0,78.0,0.0
96,0.0,79.0,0.0
96,0.0,80.0,0.0
96,0.0,81.0,0.0
96,0.0,82.0,0.0
96,0.0,83.0,0.0
96,0.0,84.0,0.0
96,0.0,85.0,0.0
96,0.0,86.0,0.0
96,0.0,87.0,0.0
96,0.0,88.0,0.0
96,0.0,89.0,0.0
96,0.0,90.0,0.0
96,0.0,91.0,0.0
96,0.0,92.0,0.0
96,0.0,93.0,0.0
96,0.0,94.0,0.0
96,0.0,95.0,0.0
96,0.0,96.0,0.0
96,0.0,97.0,0.0
96,0.0,98.0,0.0
96,0.0,99.0,0.0
96,0.0,100.0,0.0
97,541.08,1.0,9.578529292501312
97,541.08,2.0,14.58765656135456
97,541.08,3.0,20.568847424454194
97,541.08,4.0,38.49557469367676
97,541.08,5.0,35.271554429754104
97,541.08,6.0,40.760038057463774
97,541.08,7.0,52.84603538945388
97,541.08,8.0,66.46141900250066
97,541.08,9.0,78.90156986380848
97,541.08,10.0,91.02087995649174
97,541.08,11.0,102.49719677062035
97,541.08,12.0,121.03252250691479
97,541.08,13.0,142.6598384244897
97,541.08,14.0,155.08056598786834
97,541.08,15.0,174.0829098268151
97,541.08,16.0,200.8726318247806
97,541.08,17.0,211.57047615891852
97,541.08,18.0,238.44461337595877
97,541.08,19.0,254.77789218287074
97,541.08,20.0,298.2553761734603
97,541.08,21.0,290.0727969641167
97,541.08,22.0,307.5099739334857
97,541.08,23.0,332.6973093797208
97,541.08,24.0,354.8347640206914
97,541.08,25.0,362.4777264646626
97,541.08,26.0,371.92253973155425
97,541.08,27.0,371.24681836221725
97,541.08,28.0,411.30631336822586
97,541.08,29.0,424.97196654215946
97,541.08,30.0,426.3886575430302
97,541.08,31.0,449.7815192338964
97,541.08,32.0,469.630325148198
97,541.08,33.0,461.3093537324406
97,541.08,34.0,469.85068863742856
97,541.08,35.0,478.40812594243795
97,541.08,36.0,480.1753680940274
97,541.08,37.0,478.62169268858264
97,541.08,38.0,485.17515511939376
97,541.08,39.0,488.3519653220062
97,541.08,40.0,486.95192300483154
97,541.08,41.0,519.4708502644924
97,541.08,42.0,510.6067510805603
97,541.08,43.0,488.3769340262269
97,541.08,44.0,505.79405041153154
97,541.08,45.0,496.6038330898353
97,541.08,46.0,500.164628541091
97,541.08,47.0,534.5280828755874
97,541.08,48.0,516.4807514451002
97,541.08,49.0,541.7591153223331
97,541.08,50.0,540.7016112264769
97,541.08,51.0,518.4635508467428
97,541.08,52.0,557.0300783941998
97,541.08,53.0,540.5525078562509
97,541.08,54.0,585.1543474306748
97,541.08,55.0,567.3553292201367
97,541.08,56.0,601.1710309321801
97,541.08,57.0,617.5381369713965
97,541.08,58.0,622.5566523482821
97,541.08,59.0,657.7213426727742
97,541.08,60.0,674.3356632731173
97,541.08,61.0,660.8959115913088
97,541.08,62.0,713.4363011895296
97,541.08,63.0,725.5796621068648
97,541.08,64.0,733.8719092755141
97,541.08,65.0,760.6721424094006
97,541.08,66.0,793.8341277669833
97,541.08,67.0,813.3968686443558
97,541.08,68.0,846.2781160311542
97,541.08,69.0,854.9999482747293
97,541.08,70.0,884.4311493728871
97,541.08,71.0,928.5085079017271
97,541.08,72.0,931.3850608091361
97,541.08,73.0,976.608395706457
97,541.08,74.0,1016.0563462690081
97,541.08,75.0,1015.200509635437
97,541.08,76.0,1040.1777711065984
97,541.08,77.0,332.7341985545587
97,0.0,78.0,0.0
97,0.0,79.0,0.0
97,0.0,80.0,0.0
97,0.0,81.0,0.0
97,0.0,82.0,0.0
97,0.0,83.0,0.0
97,0.0,84.0,0.0
97,0.0,85.0,0.0
97,0.0,86.0,0.0
97,0.0,87.0,0.0
97,0.0,88.0,0.0
97,0.0,89.0,0.0
97,0.0,90.0,0.0
97,0.0,91.0,0.0
97,0.0,92.0,0.0
97,0.0,93.0,0.0
97,0.0,94.0,0.0
97,0.0,95.0,0.0
97,0.0,96.0,0.0
97,0.0,97.0,0.0
97,0.0,98.0,0.0
97,0.0,99.0,0.0
97,0.0,100.0,0.0
98,536.95,1.0,21.05511922384614
98,536.95,2.0,18.072099627202043
98,536.95,3.0,25.541183984340762
98,536.95,4.0,22.706671569250624
98,536.95,5.0,28.27346640918293
98,536.95,6.0,50.41564819798392
98,536.95,7.0,56.228490700065855
98,536.95,8.0,67.03246074463055
98,536.95,9.0,77.96443240765058
98,536.95,10.0,99.60479004628343
98,536.95,11.0,97.0294790011248
98,536.95,12.0,120.19347080310101
98,536.95,13.0,139.97574660261765
98,536.95,14.0,145.66240343104894
98,536.95,15.0,168.22160616525133
98,536.95,16.0,190.25480347449
98,536.95,17.0,205.32851150956378
98,536.95,18.0,214.81834205750053
98,536.95,19.0,238.46779021047564
98,536.95,20.0,255.7710874983614
98,536.95,21.0,273.56949722039775
98,536.95,22.0,288.6442350607654
98,536.95,23.0,306.0366998364692
98,536.95,24.0,325.155519084836
98,536.95,25.0,351.0123938633982
98,536.95,26.0,354.96087926109044
98,536.95,27.0,352.07047087111545
98,536.95,28.0,382.6661298681133
98,536.95,29.0,397.83446490109156
98,536.95,30.0,405.2494134791784
98,536.95,31.0,409.90301682123874
98,536.95,32.0,427.00582388732914
98,536.95,33.0,444.9671097992165
98,536.95,34.0,443.1494704875678
98,536.95,35.0,443.9696427640561
98,536.95,36.0,468.84618928261466
98,536.95,37.0,453.49506922367334
98,536.95,38.0,468.299306513237
98,536.95,39.0,469.9521605361534
98,536.95,40.0,482.8088285839017
98,536.95,41.0,471.2987284009946
98,536.95,42.0,470.46690286496363
98,536.95,43.0,480.83751823662686
98,536.95,44.0,498.8560339027665
98,536.95,45.0,482.3217007557128
98,536.95,46.0,489.7037738057237
98,536.95,47.0,490.2008357430527
98,536.95,48.0,499.26289339453234
98,536.95,49.0,491.91041725666753
98,536.95,50.0,489.95517854862334
98,536.95,51.0,511.6534330534183
98,536.95,52.0,511.3473729676306
98,536.95,53.0,519.1322062149916
98,536.95,54.0,520.6427548589807
98,536.95,55.0,539.5841941366782
98,536.95,56.0,540.7447544631365
98,536.95,57.0,558.7387681539329
98,536.95,58.0,573.7052284614601
98,536.95,59.0,585.242448582626
98,536.95,60.0,604.7946443421422
98,536.95,61.0,636.1522320530972
98,536.95,62.0,633.1630276488067
98,536.95,63.0,661.218395507825
98,536.95,64.0,682.4234607671123
98,536.95,65.0,696.2681115884573
98,536.95,66.0,718.6471876339085
98,536.95,67.0,744.7601228843608
98,536.95,68.0,780.6174167547255
98,536.95,69.0,805.2143452898144
98,536.95,70.0,832.2065484071386
98,536.95,71.0,869.7603257331293
98,536.95,72.0,884.0137604965024
98,536.95,73.0,908.1417139831672
98,536.95,74.0,915.182510682867
98,536.95,75.0,945.9781154610303
98,536.95,76.0,967.9158111874822
98,536.95,77.0,990.0753698692907
98,536.95,78.0,1029.0063285566755
98,536.95,79.0,1061.8227115204602
98,536.95,80.0,715.3204716402732
98,0.0,81.0,0.0
98,0.0,82.0,0.0
98,0.0,83.0,0.0
98,0.0,84.0,0.0
98,0.0,85.0,0.0
98,0.0,86.0,0.0
98,0.0,87.0,0.0
98,0.0,88.0,0.0
98,0.0,89.0,0.0
98,0.0,90.0,0.0
98,0.0,91.0,0.0
98,0.0,92.0,0.0
98,0.0,93.0,0.0
98,0.0,94.0,0.0
98,0.0,95.0,0.0
98,0.0,96.0,0.0
98,0.0,97.0,0.0
98,0.0,98.0,0.0
98,0.0,99.0,0.0
98,0.0,100.0,0.0
99,532.83,1.0,3.3634754621243923
99,532.83,2.0,9.318913221932593
99,532.83,3.0,11.622335346430338
99,532.83,4.0,12.166373628990115
99,532.83,5.0,36.23021300645402
99,532.83,6.0,30.76867191774828
99,532.83,7.0,42.29605440101016
99,532.83,8.0,58.15504917196288
99,532.83,9.0,62.230598903678235
99,532.83,10.0,73.88815600147461
99,532.83,11.0,90.57578997060942
99,532.83,12.0,95.96232244788244
99,532.83,13.0,119.87010712557633
99,532.83,14.0,138.00411981154642
99,532.83,15.0,152.67683501018715
99,532.83,16.0,181.47240253132267
99,532.83,17.0,181.82886718873152
99,532.83,18.0,210.16779433782952
99,532.83,19.0,228.57515733629745
99,532.83,20.0,238.20705800525153
99,532.83,21.0,264.5634932766627
99,532.83,22.0,276.3634762613118
99,532.83,23.0,285.98926147679447
99,532.83,24.0,338.4371961788127
99,532.83,25.0,319.25582027623335
99,532.83,26.0,347.6066620421574
99,532.83,27.0,355.3012291385748
99,532.83,28.0,369.00660076649893
